Moscow Maps 2.0
00
Lian/obstacleposition=0.2	dliantime	TL	TL	3.319242	8.749621	TL	TL	TL	4.941345	0.238017	8.144577	5.0785604
Lian/obstacleposition=0.2	sumtime	TL	TL	4.233299	8.926645	TL	TL	TL	1.977139	0.195016	4.075297	3.8814792
Lian/obstacleposition=0.4	numberofsteps	TL	149396	174143	214396	94348	668632	TL	132300	34102	131732	199881.125
Lian/obstacleposition=0.4	memory	TL	186861	213928	264682	136928	604535	TL	162858	50271	165844	223238.375
Lian/obstacleposition=0.4	pathlength	TL	473.92065	471.58725	493.82602	470.30316	497.18353	TL	472.66013	469.75943	456.76355	475.750465
Lian/obstacleposition=0.4	max_angle	TL	22.61986542	23.96249008	23.96249008	23.96249008	24.4866848	TL	24.8515892	11.42116547	53.01709366	26.0354836
Lian/obstacleposition=0.4	dliantime	TL	2.457174	5.13837	7.070501	2.782198	31.808255	TL	2.9172	0.409029	5.815412	7.299767375
Lian/obstacleposition=0.4	sumtime	TL	1.884141	5.008362	8.000567	1.532108	22.889623	TL	2.184162	0.41903	7.335514	6.156688375
Lian/obstacleposition=0.6	numberofsteps	TL	TL	498875	269403	113465	TL	19321	100113	24821	214532	177218.5714
Lian/obstacleposition=0.6	memory	TL	TL	546448	323323	165241	TL	30147	133070	40717	275182	216304
Lian/obstacleposition=0.6	pathlength	TL	TL	523.03448	498.90546	471.10895	TL	444.20016	470.78073	467.54254	467.76108	477.6190571
Lian/obstacleposition=0.6	max_angle	TL	TL	24.8515892	24.4866848	23.96249008	TL	22.40983391	20.85445213	18.25189018	23.96249008	22.68277577
Lian/obstacleposition=0.6	dliantime	TL	TL	16.335158	10.286729	4.037293	TL	0.186013	1.62411	0.331027	6.865492	5.666546
Lian/obstacleposition=0.6	sumtime	TL	TL	17.62125	11.909844	4.421319	TL	0.249025	2.899211	0.321019	9.110644	6.647473143
Lian/obstacleposition=0.8	numberofsteps	100450	115201	127703	208644	75746	367518	22778	98660	33907	175488	132609.5
Lian/obstacleposition=0.8	memory	144981	157255	167880	264554	116601	445581	36064	132151	53371	224529	174296.7
Lian/obstacleposition=0.8	pathlength	431.55887	472.26617	467.05908	492.8139	469.08386	473.70117	444.59842	470.28964	468.09512	462.84561	465.231184
Lian/obstacleposition=0.8	max_angle	22.40983391	21.80140686	23.3440094	23.96249008	23.96249008	19.44004059	22.40983391	22.61986542	17.02051926	24.4866848	22.14571743
Lian/obstacleposition=0.8	dliantime	1.837137	1.646117	2.709199	6.418455	2.111154	12.783906	0.191007	1.514107	0.525037	5.315371	3.505149
Lian/obstacleposition=0.8	sumtime	2.810205	2.523183	4.050288	8.393585	2.508183	23.492659	0.279014	2.619179	0.565028	7.492531	5.4733855
83
		4784867	4784868	4784869	4784870	4784871	4784872	4784873	4784874	4784875	4784876
Lian/obstacleposition=0.2	numberofsteps	277374	222818	3951	TL	TL	41334	193851	499788	TL	TL	206519.3333
Lian/obstacleposition=0.2	memory	248850	188201	8507	TL	TL	56031	164210	475442	TL	TL	190206.8333
Lian/obstacleposition=0.2	pathlength	464.10806	448.98041	463.79388	TL	TL	493.30521	451.67346	478.9407	TL	TL	466.8002867
Lian/obstacleposition=0.2	max_angle	53.56914139	34.76519775	11.30993366	TL	TL	22.3801403	24.8515892	23.96249008	TL	TL	28.47308207
Lian/obstacleposition=0.2	dliantime	9.57868	6.808483	0.067004	TL	TL	0.573041	5.122363	34.14042	TL	TL	9.381665167
Lian/obstacleposition=0.2	sumtime	7.548525	4.506327	0.058008	TL	TL	0.339019	2.131159	21.764538	TL	TL	6.057929333
Lian/obstacleposition=0.4	numberofsteps	181657	171136	13424	5812	TL	25848	167484	372874	TL	TL	134033.5714
Lian/obstacleposition=0.4	memory	194167	206517	26572	11127	TL	41766	178858	407613	TL	TL	152374.2857
Lian/obstacleposition=0.4	pathlength	461.86365	453.63943	465.5733	439.0791	TL	491.65598	451.67346	477.00674	TL	TL	462.92738
Lian/obstacleposition=0.4	max_angle	57.88516998	18.25189018	11.30993366	11.30993366	TL	22.3801403	24.8515892	23.96249008	TL	TL	24.2787353
Lian/obstacleposition=0.4	dliantime	12.049854	7.201507	0.196015	0.057004	TL	0.268012	4.927349	19.985422	TL	TL	6.383594714
Lian/obstacleposition=0.4	sumtime	7.109498	3.854274	0.184015	0.056999	TL	0.362025	4.192303	23.655672	TL	TL	5.630683714
Lian/obstacleposition=0.6	numberofsteps	144354	113283	283092	5046	TL	21836	125559	330253	TL	TL	146203.2857
Lian/obstacleposition=0.6	memory	186259	150454	336904	10609	TL	35943	166386	403244	TL	TL	184257
Lian/obstacleposition=0.6	pathlength	462.3349	449.45456	487.85641	438.68008	TL	490.95917	451.4787	478.08392	TL	TL	465.5496771
Lian/obstacleposition=0.6	max_angle	23.96249008	23.96249008	24.4866848	10.9886446	TL	22.3801403	23.96249008	23.96249008	TL	TL	21.95791858
Lian/obstacleposition=0.6	dliantime	4.816348	2.546181	10.784764	0.05401	TL	0.200009	2.955208	21.473528	TL	TL	6.118578286
Lian/obstacleposition=0.6	sumtime	7.809564	4.75334	10.890766	0.048004	TL	0.312024	4.828353	23.411661	TL	TL	7.436244571
Lian/obstacleposition=0.8	numberofsteps	168191	115110	12428	5558	82685	20834	127562	353614	139588	TL	113952.2222
Lian/obstacleposition=0.8	memory	219220	153893	25928	11447	113546	34412	170593	446419	184209	TL	151074.1111
Lian/obstacleposition=0.8	pathlength	465.80505	449.44064	464.97635	438.68008	449.57114	490.82806	451.38409	480.73944	444.95303	TL	459.5975422
Lian/obstacleposition=0.8	max_angle	23.96249008	22.61986542	5.71057272	10.9886446	22.61986542	22.3801403	23.96249008	23.3440094	12.35537148	TL	18.66038328
Lian/obstacleposition=0.8	dliantime	5.295373	2.643188	0.204021	0.050003	1.437107	0.191014	2.941214	23.086638	8.497596	TL	4.927350444
Lian/obstacleposition=0.8	sumtime	9.15464	4.726335	0.191008	0.053009	1.351095	0.318027	4.867344	30.397161	8.582608	TL	6.626803
84
		4785067	4785068	4785069	4785070	4785071	4785072	4785073	4785074	4785075	4785076
Lian/obstacleposition=0.2	numberofsteps	32151	20228	TL	14858	126801	364619	219199	TL	233769	211154	152847.375
Lian/obstacleposition=0.2	memory	48408	24589	TL	21394	136608	343148	177290	TL	274328	194721	152560.75
Lian/obstacleposition=0.2	pathlength	468.36856	442.42181	TL	458.51404	469.1955	484.34943	455.09683	TL	512.46204	491.28198	472.7112738
Lian/obstacleposition=0.2	max_angle	18.25189018	24.4866848	TL	21.80140686	22.40983391	24.8515892	23.96249008	TL	24.8515892	22.61986542	22.90441871
Lian/obstacleposition=0.2	dliantime	0.436037	0.179018	TL	0.174017	3.448243	10.529747	6.156447	TL	5.557394	5.671402	4.019038125
Lian/obstacleposition=0.2	sumtime	0.317022	0.109008	TL	0.078006	2.04314	8.623618	3.337241	TL	2.39016	3.304229	2.525303
Lian/obstacleposition=0.4	numberofsteps	24657	22192	TL	18469	100945	304071	184428	TL	221639	TL	125200.1429
Lian/obstacleposition=0.4	memory	38183	29418	TL	28362	135804	334416	188486	TL	273990	TL	146951.2857
Lian/obstacleposition=0.4	pathlength	467.41388	441.78616	TL	459.8028	471.76578	484.82846	458.48956	TL	510.50693	TL	470.6562243
Lian/obstacleposition=0.4	max_angle	20.85445404	22.40983391	TL	22.3801403	23.3440094	24.8515892	23.96249008	TL	22.40983391	TL	22.88747869
Lian/obstacleposition=0.4	dliantime	0.454027	0.227019	TL	0.181018	3.337232	12.123853	5.690404	TL	6.479464	TL	4.070431
Lian/obstacleposition=0.4	sumtime	0.338029	0.114004	TL	0.088005	2.127152	8.626613	3.943286	TL	3.210226	TL	2.635330714
Lian/obstacleposition=0.6	numberofsteps	28418	7790	TL	20729	96740	262696	142841	135370	180723	112174	109720.1111
Lian/obstacleposition=0.6	memory	46495	12433	TL	31594	138527	330937	176996	181211	243532	147421	145460.6667
Lian/obstacleposition=0.6	pathlength	467.62515	438.17145	TL	459.89685	471.55215	484.82846	458.22421	422.17203	510.75439	488.8038	466.8920544
Lian/obstacleposition=0.6	max_angle	23.96249008	22.3801403	TL	22.40983391	22.40983391	24.8515892	24.8515892	23.96249008	22.40983391	18.25189018	22.83218786
Lian/obstacleposition=0.6	dliantime	0.612042	0.064999	TL	0.177006	2.918207	8.859622	5.013356	2.785197	4.000286	3.604262	3.114997444
Lian/obstacleposition=0.6	sumtime	0.382034	0.085012	TL	0.314028	3.177225	11.05379	4.385313	4.015284	4.984365	3.214228	3.512364333
Lian/obstacleposition=0.8	numberofsteps	46000	7923	37463	11790	118137	283036	142206	230198	187014	622286	168605.3
Lian/obstacleposition=0.8	memory	73683	12714	56696	19114	167003	363863	185880	294249	253810	756181	218319.3
Lian/obstacleposition=0.8	pathlength	468.40973	438.17145	444.30338	458.16315	472.30716	486.58548	458.11432	430.35202	510.75439	517.74817	468.490925
Lian/obstacleposition=0.8	max_angle	20.85445404	22.3801403	22.40983391	22.40983391	23.96249008	24.8515892	24.8515892	24.4866848	22.40983391	24.8515892	23.34680386
Lian/obstacleposition=0.8	dliantime	0.960067	0.059999	0.357025	0.098008	3.672261	10.686758	3.724271	5.873422	3.81327	43.298074	7.2543155
Lian/obstacleposition=0.8	sumtime	0.919071	0.088012	0.638043	0.134011	4.499326	13.345948	5.12737	7.86155	5.437385	44.871185	8.2921901
85
		4785267	4785268	4785269	4785270	4785271	4785272	4785273	4785274	4785275	4785276
Lian/obstacleposition=0.2	numberofsteps	145627	275737	TL	482115	543770	189731	363869	TL	TL	347390	335462.7143
Lian/obstacleposition=0.2	memory	157461	291971	TL	454325	510581	206678	380101	TL	TL	241103	320317.1429
Lian/obstacleposition=0.2	pathlength	465.22833	475.55524	TL	513.79138	491.95126	463.97571	498.78558	TL	TL	549.35925	494.0923929
Lian/obstacleposition=0.2	max_angle	24.4866848	22.40983391	TL	40.66173553	97.49585724	24.8515892	21.80140686	TL	TL	24.8515892	36.65124239
Lian/obstacleposition=0.2	dliantime	2.079143	7.014492	TL	14.414015	17.777264	3.24723	11.118794	TL	TL	10.113718	9.394950857
Lian/obstacleposition=0.2	sumtime	1.710126	4.477317	TL	13.678976	14.043991	1.917136	6.770488	TL	TL	5.026364	6.803485429
Lian/obstacleposition=0.4	numberofsteps	TL	202771	734657	407739	464707	177688	260789	TL	897165	348674	436773.75
Lian/obstacleposition=0.4	memory	TL	228959	670398	448052	474970	204742	283406	TL	800519	322766	429226.5
Lian/obstacleposition=0.4	pathlength	TL	474.43494	510.09024	509.06726	489.33591	463.97571	496.11948	TL	593.57355	557.68884	511.7857413
Lian/obstacleposition=0.4	max_angle	TL	22.40983391	24.8515892	24.8515892	47.92498016	24.8515892	22.40983391	TL	24.8515892	24.8515892	27.12532425
Lian/obstacleposition=0.4	dliantime	TL	4.331308	34.072025	11.736838	17.07621	3.079224	6.463458	TL	42.529009	13.377954	16.58325325
Lian/obstacleposition=0.4	sumtime	TL	4.079289	37.092409	15.307085	14.097	2.129156	6.611473	TL	46.830313	9.408661	16.94442325
Lian/obstacleposition=0.6	numberofsteps	115324	179104	694818	406323	275843	TL	227559	TL	TL	290964	312847.8571
Lian/obstacleposition=0.6	memory	149013	218363	648938	451315	330787	TL	267618	TL	TL	291928	336851.7143
Lian/obstacleposition=0.6	pathlength	464.10376	474.43494	510.09024	509.06726	474.09024	TL	496.11948	TL	TL	557.68884	497.9421086
Lian/obstacleposition=0.6	max_angle	24.4866848	22.40983391	24.8515892	24.8515892	23.3440094	TL	22.40983391	TL	TL	24.8515892	23.88644709
Lian/obstacleposition=0.6	dliantime	1.587107	3.217233	33.961403	11.785836	10.116723	TL	5.096361	TL	TL	9.705683	10.781478
Lian/obstacleposition=0.6	sumtime	2.459173	4.777344	36.169562	15.986128	15.066069	TL	7.152503	TL	TL	8.223588	12.833481
Lian/obstacleposition=0.8	numberofsteps	108543	156160	697081	423048	300000	104891	222036	TL	801699	TL	351682.25
Lian/obstacleposition=0.8	memory	144017	194784	764400	490711	364681	141747	272211	TL	880201	TL	406594
Lian/obstacleposition=0.8	pathlength	462.76657	472.2294	549.69714	514.61359	477.59717	455.47784	496.68835	TL	632.73981	TL	507.7262338
Lian/obstacleposition=0.8	max_angle	24.4866848	21.80140686	24.8515892	24.8515892	23.3440094	24.8515892	22.40983391	TL	24.8515892	TL	23.93103647
Lian/obstacleposition=0.8	dliantime	1.34209	2.420632	35.198495	13.166939	10.109722	1.341101	4.266302	TL	36.466591	TL	13.038984
Lian/obstacleposition=0.8	sumtime	2.143146	4.726039	46.435292	18.894336	16.921203	2.235164	7.656537	TL	57.028044	TL	19.50497013
86
		4785467	4785468	4785469	4785470	4785471	4785472	4785473	4785474	4785475	4785476
Lian/obstacleposition=0.2	numberofsteps	21459	TL	441742	TL	TL	TL	261449	187616	TL	TL	228066.5
Lian/obstacleposition=0.2	memory	22604	TL	395664	TL	TL	TL	229700	178347	TL	TL	206578.75
Lian/obstacleposition=0.2	pathlength	452.48291	TL	482.27542	TL	TL	TL	517.6629	462.81323	TL	TL	478.808615
Lian/obstacleposition=0.2	max_angle	24.8515892	TL	24.4866848	TL	TL	TL	24.8515892	24.8515892	TL	TL	24.7603631
Lian/obstacleposition=0.2	dliantime	0.168012	TL	23.619681	TL	TL	TL	5.982424	3.748266	TL	TL	8.37959575
Lian/obstacleposition=0.2	sumtime	0.094007	TL	20.185437	TL	TL	TL	4.999348	3.300229	TL	TL	7.14475525
Lian/obstacleposition=0.4	numberofsteps	38812	TL	404376	TL	23607	1033598	257704	TL	426897	3934	312704
Lian/obstacleposition=0.4	memory	49841	TL	435503	TL	37445	1098581	237590	TL	495342	7923	337460.7143
Lian/obstacleposition=0.4	pathlength	463.72214	TL	484.7135	TL	478.47409	527.61322	516.77216	TL	477.07907	450.17657	485.50725
Lian/obstacleposition=0.4	max_angle	24.8515892	TL	24.8515892	TL	16.69924736	24.8515892	24.8515892	TL	22.61986542	17.02051926	22.24942698
Lian/obstacleposition=0.4	dliantime	0.275014	TL	28.698035	TL	0.245023	93.733651	6.553471	TL	22.145564	0.045003	21.670823
Lian/obstacleposition=0.4	sumtime	0.260024	TL	21.745541	TL	0.256024	86.579137	5.374374	TL	14.362013	0.041008	18.37401729
Lian/obstacleposition=0.6	numberofsteps	17450	TL	273856	163196	10611	842707	TL	214987	316945	2640	230299
Lian/obstacleposition=0.6	memory	24925	TL	348718	207977	19178	998177	TL	266329	401545	5445	284036.75
Lian/obstacleposition=0.6	pathlength	447.46674	TL	480.68698	448.87146	476.91171	534.07556	TL	474.86853	470.62427	449.70407	472.901165
Lian/obstacleposition=0.6	max_angle	23.96249008	TL	24.8515892	24.4866848	20.85445213	24.8515892	TL	24.8515892	24.4866848	16.09080696	23.0544858
Lian/obstacleposition=0.6	dliantime	0.13901	TL	18.083282	2.692192	0.100008	88.422709	TL	6.677473	14.053003	0.029002	16.27458488
Lian/obstacleposition=0.6	sumtime	0.14001	TL	22.109568	4.88835	0.736057	121.239644	TL	7.199506	14.400021	0.170013	21.36039613
Lian/obstacleposition=0.8	numberofsteps	34612	TL	786566	TL	13245	TL	137810	222226	TL	3551	199668.3333
Lian/obstacleposition=0.8	memory	49302	TL	928656	TL	23631	TL	173215	279504	TL	6903	243535.1667
Lian/obstacleposition=0.8	pathlength	448.45447	TL	514.67902	TL	477.16891	TL	511.87061	474.86853	TL	450.01788	479.5099033
Lian/obstacleposition=0.8	max_angle	23.96249008	TL	24.8515892	TL	11.42116547	TL	24.8515892	24.8515892	TL	17.02051926	21.15982374
Lian/obstacleposition=0.8	dliantime	0.319028	TL	75.850377	TL	0.124009	TL	3.93728	7.086502	TL	0.038004	14.5592
Lian/obstacleposition=0.8	sumtime	0.327023	TL	84.334971	TL	0.144015	TL	4.777345	8.272575	TL	0.034997	16.31515433
87
		4785671	4785672	4785673	4785674	4785675	4785676	4785677	4785678	4785679	4785680
Lian/obstacleposition=0.2	numberofsteps	198832	130184	TL	1474	27849	220969	TL	TL	TL	31197	101750.8333
Lian/obstacleposition=0.2	memory	164858	103705	TL	3954	41039	241660	TL	TL	TL	43354	99761.66667
Lian/obstacleposition=0.2	pathlength	508.4028	457.60846	TL	446.96674	469.99371	500.77682	TL	TL	TL	474.72806	476.412765
Lian/obstacleposition=0.2	max_angle	24.8515892	24.8515892	TL	24.4866848	24.4866848	29.67307854	TL	TL	TL	19.38451767	24.62235737
Lian/obstacleposition=0.2	dliantime	4.187297	1.988146	TL	0.024001	0.282031	7.069508	TL	TL	TL	0.484041	2.339170667
Lian/obstacleposition=0.2	sumtime	2.232157	1.279096	TL	0.008012	0.188014	5.656403	TL	TL	TL	0.142011	1.584282167
Lian/obstacleposition=0.4	numberofsteps	TL	110786	TL	1435	TL	182981	1004864	TL	TL	23095	264632.2
Lian/obstacleposition=0.4	memory	TL	95653	TL	4279	TL	221550	1005574	TL	TL	35910	272593.2
Lian/obstacleposition=0.4	pathlength	TL	457.60846	TL	446.76868	TL	497.15811	503.18076	TL	TL	472.54434	475.45207
Lian/obstacleposition=0.4	max_angle	TL	24.8515892	TL	24.4866848	TL	24.4866848	24.8515892	TL	TL	21.80140686	24.09559097
Lian/obstacleposition=0.4	dliantime	TL	2.623186	TL	0.025997	TL	3.66726	107.311602	TL	TL	0.28502	22.782613
Lian/obstacleposition=0.4	sumtime	TL	1.005085	TL	0.008006	TL	6.103425	161.844479	TL	TL	0.319015	33.856002
Lian/obstacleposition=0.6	numberofsteps	226324	105589	TL	1813	14284	156517	807283	TL	444276	72762	228606
Lian/obstacleposition=0.6	memory	250004	104866	TL	4843	24262	200548	906564	TL	479154	104042	259285.375
Lian/obstacleposition=0.6	pathlength	490.11462	464.96854	TL	446.86844	468.55951	492.79111	493.5607	TL	505.7821	477.88956	480.0668225
Lian/obstacleposition=0.6	max_angle	23.3440094	40.66173553	TL	24.4866848	24.4866848	23.96249008	24.4866848	TL	24.4866848	21.80140686	25.96454763
Lian/obstacleposition=0.6	dliantime	6.307447	2.02015	TL	0.026002	0.124016	2.997214	86.493137	TL	10.986779	1.103077	13.75722775
Lian/obstacleposition=0.6	sumtime	6.090424	1.084077	TL	0.015001	0.122009	5.677405	166.392796	TL	8.096568	1.205091	23.58542138
Lian/obstacleposition=0.8	numberofsteps	129816	107781	TL	2797	54043	153553	848285	421727	TL	15249	216656.375
Lian/obstacleposition=0.8	memory	150537	125403	TL	6565	83125	198326	955962	547265	TL	25209	261549
Lian/obstacleposition=0.8	pathlength	506.21344	468.06494	TL	447.06781	471.34741	492.32053	497.58847	501.06754	TL	470.94046	481.826325
Lian/obstacleposition=0.8	max_angle	24.8515892	24.8515892	TL	24.4866848	24.4866848	23.96249008	24.4866848	24.4866848	TL	21.80140686	24.17672682
Lian/obstacleposition=0.8	dliantime	3.007219	1.630115	TL	0.034008	0.598041	2.972216	89.91038	19.05835	TL	0.155011	14.6706675
Lian/obstacleposition=0.8	sumtime	2.20515	1.599106	TL	0.024001	0.651047	5.554388	171.674165	21.269514	TL	0.23603	25.40167513
88
		4785867	4785868	4785869	4785870	4785871	4785872	4785873	4785874	4785875	4785876
Lian/obstacleposition=0.2	numberofsteps	657609	43579	44276	259813	28394	587555	741983	40788	TL	126281	281142
Lian/obstacleposition=0.2	memory	775720	49649	43334	209545	31250	641437	877825	55608	TL	142477	314093.8889
Lian/obstacleposition=0.2	pathlength	501.6825	485.54138	471.78671	494.33908	481.81976	486.62198	555.56091	461.28879	TL	532.64636	496.8097189
Lian/obstacleposition=0.2	max_angle	24.4866848	23.96249008	24.8515892	24.8515892	24.4866848	19.44004059	24.8515892	18.25189018	TL	24.4866848	23.29658254
Lian/obstacleposition=0.2	dliantime	34.208425	1.199079	0.647044	7.567531	0.278026	25.564818	41.409941	1.397094	TL	2.032144	12.70045578
Lian/obstacleposition=0.2	sumtime	17.312239	0.455032	0.329035	3.546257	0.14501	11.180794	18.690326	0.490037	TL	1.503108	5.961315333
Lian/obstacleposition=0.4	numberofsteps	TL	41742	29983	TL	31484	406401	557381	22703	120506	TL	172885.7143
Lian/obstacleposition=0.4	memory	TL	60974	34171	TL	42809	472694	690015	30632	150041	TL	211619.4286
Lian/obstacleposition=0.4	pathlength	TL	486.41064	465.40421	TL	482.92206	482.49789	550.17999	458.26202	481.76993	TL	486.7781057
Lian/obstacleposition=0.4	max_angle	TL	23.96249008	24.4866848	TL	16.99083328	24.4866848	24.8515892	22.40983391	22.40983391	TL	22.79970714
Lian/obstacleposition=0.4	dliantime	TL	1.085084	0.610049	TL	0.305027	17.704261	35.2655	1.365096	6.367445	TL	8.957494571
Lian/obstacleposition=0.4	sumtime	TL	0.384027	0.310028	TL	0.255017	11.084792	18.732333	0.488033	4.2363	TL	5.070075714
Lian/obstacleposition=0.6	numberofsteps	TL	17982	34271	104359	19753	TL	TL	38529	111278	TL	54362
Lian/obstacleposition=0.6	memory	TL	32119	46962	133347	28985	TL	TL	61220	150503	TL	75522.66667
Lian/obstacleposition=0.6	pathlength	TL	484.38248	468.57755	488.29895	480.5863	TL	TL	460.27435	481.76993	TL	477.3149267
Lian/obstacleposition=0.6	max_angle	TL	23.3440094	24.4866848	24.4866848	16.09080696	TL	TL	24.8515892	22.40983391	TL	22.61160151
Lian/obstacleposition=0.6	dliantime	TL	0.30602	0.396033	3.568254	0.162016	TL	TL	1.357096	5.041357	TL	1.805129333
Lian/obstacleposition=0.6	sumtime	TL	0.42602	0.481027	3.850267	0.206014	TL	TL	1.063078	5.069359	TL	1.849294167
Lian/obstacleposition=0.8	numberofsteps	TL	18354	22567	110337	12443	273532	TL	42681	107696	TL	83944.28571
Lian/obstacleposition=0.8	memory	TL	33315	33459	148969	18824	347762	TL	68741	152087	TL	114736.7143
Lian/obstacleposition=0.8	pathlength	TL	484.38248	465.7525	489.24313	479.26978	481.48853	TL	460.27435	481.76993	TL	477.4543857
